x,y
-18.5168888,-7.355662722
-26.44926584,-7.710243307
-23.25624278,-7.574479578
-35.76161761,-8.062620729
-30.61479177,-7.875211392
33.33855611,-5.740614552
24.51042645,-4.975728915
24.38545376,-4.967154619
-23.40576807,-7.581033846
-38.65816741,-8.161124474
-45.10192872,-8.36477815
-22.3880422,-7.536021522
15.73596616,-4.897227305
12.67009865,-5.114379819
7.410801762,-5.583115462
-29.96416566,-7.850280336
-9.062595638,-6.841157968
-21.56862797,-7.499081341
33.40827051,-5.746809999
25.73516811,-5.06655756
36.59078874,-6.02064721
-8.306533009,-6.794534259
24.25135178,-4.95811559
-43.00645127,-8.300728897
45.8453942,-6.701751248
18.7190747,-4.790485958
-23.99695358,-7.606752798
23.56257765,-4.914524733
-2.138160491,-6.3766589
37.13749284,-6.065716258
-17.7447336,-7.317823232
6.102328553,-5.701271325
-25.41499631,-7.667208274
-36.55115913,-8.089937107
-26.23884874,-7.701558454
-13.63270683,-7.104576425
18.8088512,-4.789387334
-46.09804878,-8.394540469
18.87339843,-4.788679616
-23.9182318,-7.603345898
35.65893283,-5.942434768
4.611426719,-5.833112261
-3.950128959,-6.506767953
-34.733406,-8.026500966
-24.42114513,-7.625017827
-10.83541944,-6.946964139
46.46065116,-6.741259878
1.942388325,-6.059169287
-37.91161449,-8.136179734
41.48946869,-6.402392595
-4.339267829,-6.533877047
40.46827647,-6.326898062
-20.80997424,-7.464305816
28.21888328,-5.276935013
-44.40930745,-8.343827311
-28.69562026,-7.800805147
27.65440444,-5.227059316
19.68101516,-4.785679823
40.78827162,-6.350781887
10.88827316,-5.267403619
4.45567872,-5.846674593
25.31177435,-5.03387463
37.72591072,-6.113535756
39.37736112,-6.243894019
35.58314504,-5.935998227
18.32442788,-4.796880611
-9.238554442,-6.851877292
-45.21447088,-8.368162356
-26.15722616,-7.69817993
-48.60408147,-8.467565018
-11.83000664,-7.004264118
40.7122967,-6.345130147
-19.64043687,-7.409574748
36.73299041,-6.032428832
-35.28273197,-8.045875971
-19.00873996,-7.379428172
-8.175597314,-6.786365519
-28.98242981,-7.812093261
26.74548677,-5.148929949
-25.74542756,-7.681052261
38.61412595,-6.184354665
-20.24568575,-7.438071444
-30.93220465,-7.88726764
22.41194874,-4.853821202
45.68103684,-6.691086583
40.14670295,-6.302685535
20.05844484,-4.788007115
31.34720565,-5.561090323
36.64246935,-6.024933789
38.82131549,-6.200637426
-26.95486989,-7.730967511
12.64755357,-5.116231915
-25.60577422,-7.675212243
-5.731987669,-6.62857457
28.27855827,-5.282254473
21.58293365,-4.820995928
-25.53665956,-7.672316061
23.78322923,-4.927949477
40.78118676,-6.350255344
34.22324777,-5.818669543
47.1466221,-6.784554019
-35.71405085,-8.060963516
35.69119975,-5.945171754
26.20517849,-5.104182822
26.02615522,-5.089697226
-4.058188122,-6.514324805
-11.591598,-6.990659243
-39.25713181,-8.180923085
-4.452819075,-6.541733275
-35.27534816,-8.045616731
-20.64084513,-7.456476189
-11.95825079,-7.011548956
42.45464804,-6.471829726
-30.6532116,-7.876674375
15.50505389,-4.910517268
-10.5771307,-6.931846531
-30.65139655,-7.876605282
-46.82646474,-8.416034928
30.18222784,-5.45472261
-18.66746747,-7.362966014
24.69423591,-4.988594754
9.063427514,-5.43228886
-20.3571339,-7.443278075
31.55032423,-5.579580057
39.25125094,-6.234139931
8.958277219,-5.441889082
31.51884863,-5.576716696
5.512776965,-5.753817604
31.45740054,-5.57112471
-46.1646085,-8.396513898
34.84854289,-5.873040656
-38.55141414,-8.157575832
-34.88257372,-8.031780027
22.80344917,-4.872619778
-29.80259724,-7.844043166
23.80084558,-4.929043913
36.71712213,-6.031116163
-29.09610253,-7.816550462
22.87597775,-4.876320553
11.32999755,-5.228425556
1.297218034,-6.111669694
45.93352691,-6.707450605
-31.55564516,-7.910747938
-29.92622958,-7.848817516
15.91206916,-4.887512385
23.91051091,-4.935930473
-12.56321521,-7.045602145
47.60796986,-6.813233555
-46.47887401,-8.405806067
-17.17535116,-7.289495418
15.095934,-4.935522285
-46.06496553,-8.393558879
-36.43779855,-8.086037069
-26.12606355,-7.696888627
35.93594622,-5.96586549
41.44782765,-6.399355275
-49.239239,-8.485668051
-25.38184421,-7.66581432
10.97296969,-5.259889618
48.45135823,-6.8647759
47.931119,-6.83311635
11.91946374,-5.177361032
44.83179685,-6.63522442
-12.62392433,-7.048991364
-27.24346247,-7.742706352
6.818328937,-5.636840288
6.008127192,-5.709700369
-21.88974793,-7.513633541
37.21991146,-6.072457408
34.56366044,-5.848355624
14.79787111,-4.954840769
22.36685304,-4.851786846
-23.32597504,-7.577538709
-37.80089719,-8.132454642
-34.91472552,-8.032916133
16.7905929,-4.844902475
-16.34494124,-7.247514829
11.76852486,-5.190318417
27.53256166,-5.216413181
23.29362801,-4.898896059
23.62835582,-4.918471187
-44.00993533,-8.331649301
-27.29493887,-7.74479339
-3.372053066,-6.465959344
39.89579209,-6.283645861
4.424063707,-5.84942234
-44.2863035,-8.340084229
29.44926616,-5.387874196
27.48491105,-5.212262647
0.902120874,-6.143393707
-47.42482004,-8.433524919
47.55275275,-6.809819285
-25.76315808,-7.681792568
40.1011772,-6.299240569
-5.161621703,-6.5902263
-43.72060727,-8.322781689
-40.07408724,-8.207625873
-13.15018438,-7.078159894
1.353062419,-6.107159501
-11.99286317,-7.013511104
-49.83033959,-8.502373112
21.75768375,-4.827090076
-15.49240362,-7.203567942
15.63868198,-4.902751426
-33.06650051,-7.96658218
12.11508384,-5.16070329
-7.538872494,-6.746236585
17.70834672,-4.811859274
-32.11898142,-7.931740728
38.74556372,-6.19469458
-34.0065416,-8.000584208
-40.21544514,-8.21221151
26.14389189,-5.0992034
39.40761522,-6.24622913
-25.22727465,-7.659303009
9.723326002,-5.372187313
-42.33827038,-8.279880146
-23.34524617,-7.578383357
34.63280766,-5.854360689
18.40564069,-4.795357578
-1.258060779,-6.311094109
-14.32165604,-7.141763133
-28.6665456,-7.799657459
-27.1161659,-7.737536438
26.47820484,-5.126611322
-10.38564497,-6.920574536
32.26592477,-5.644452889
2.502791348,-6.012871529
-39.72610564,-8.19629391
-45.16174593,-8.366577579
43.88806097,-6.57162151
11.47353812,-5.215881453
49.18973592,-6.908984942
-2.322213365,-6.390171866
48.26575672,-6.853530069
7.206665135,-5.601661455
-26.75030208,-7.722606882
-38.29827142,-8.14913663
-36.96235985,-8.104022898
24.18241037,-4.953535468
-36.16867356,-8.076748742
-31.28479086,-7.900579176
-10.35242742,-6.918613537
-16.4004499,-7.250346118
-4.128197278,-6.5192088
-39.7084565,-8.195717512
-32.95323726,-7.962447759
14.13986385,-5.000457405
28.7682488,-5.326177814
-12.76403146,-7.056793822
-19.34029939,-7.395303385
39.76378877,-6.273577017
22.43934568,-4.855070583
-9.329658522,-6.857408074
-31.36369832,-7.903546716
-44.8415762,-8.356927821
44.39640037,-6.606083474
-7.937995999,-6.771469954
9.614422482,-5.382082259
1.35441887,-6.107049869
39.58274978,-6.259709255
-31.41673407,-7.905538919
-40.64982894,-8.226239619
-44.34441347,-8.341853397
-45.23632408,-8.368818849
18.27195815,-4.797921223
-2.449485184,-6.399476243
42.70141136,-6.489289258
-8.863700213,-6.828982046
37.0005757,-6.054486645
21.0000177,-4.80402148
44.23667327,-6.595306364
-1.982873821,-6.365204815
-6.538881046,-6.681824505
1.207254822,-6.118921805
2.44899652,-6.017343577
-3.094896715,-6.446163146
45.85428443,-6.70232677
35.60983659,-5.938266373
-19.44658728,-7.400368047
22.0322398,-4.837568685
35.46182634,-5.92567164
-19.23094699,-7.390080346
-34.31972376,-8.011790393
-42.28934123,-8.27834514
24.80912658,-4.996785324
3.421289188,-5.935621289
-4.608076615,-6.552435642
29.24268843,-5.369101862
-28.12233151,-7.778059226
-19.34902755,-7.395719731
23.15374918,-4.891099847
-4.007403634,-6.510776102
-9.495711467,-6.867455318
-24.83147309,-7.642538286
8.114473043,-5.518978736
30.83274369,-5.514158639
-44.95663084,-8.360400719
-35.12536138,-8.040343817
-0.858997935,-6.280842924
39.16946442,-6.22779641
-18.69795566,-7.364441763
-21.71738337,-7.505834731
-43.52878916,-8.316881562
-43.94848962,-8.32976924
7.908663166,-5.537763661
33.69629906,-5.772328291
-15.26065698,-7.191469445
-15.15711101,-7.186042364
-45.84730763,-8.387089202
-10.86816254,-6.948873514
36.6306502,-6.023953945
-47.47405576,-8.434957479
-32.86217601,-7.959117833
33.09275472,-5.718713716
-48.71691458,-8.470792631
-3.331035986,-6.463039136
33.16235068,-5.724923507
40.02657584,-6.293586207
0.705318746,-6.159074338
33.8729532,-5.787914605
6.765677345,-5.641598419
27.39611502,-5.204548476
-18.72790218,-7.36589032
-39.24075387,-8.180384224
19.4582421,-4.785420798
24.17512488,-4.953054151
-10.30693895,-6.915925422
-15.34142668,-7.195693578
-44.56410367,-8.348528209
-12.51335979,-7.042815057
-13.3143918,-7.087184581
-21.58271362,-7.499721729
41.43886695,-6.398701224
16.01463426,-4.882027186
-7.446625878,-6.740366447
12.51002945,-5.127586507
10.01221795,-5.346002197
48.05084937,-6.840440641
26.43309426,-5.122878843
21.89003217,-4.832004947
38.06620688,-6.140862603
-48.93496992,-8.477015803
7.153537055,-5.606482523
47.16033806,-6.785411699
3.362983742,-5.940574576
-43.72831983,-8.323018567
6.469508538,-5.668306262
-27.18734398,-7.74042876
-5.942150161,-6.642555906
-40.10943245,-8.208773421
-37.28842574,-8.115124897
30.1628699,-5.45295419
-24.5116911,-7.628896423
-0.007153612,-6.215166027
2.299560996,-6.029735535
-48.03950007,-8.451338406
37.70135977,-6.111554913
-3.989684086,-6.509536739
47.99388061,-6.83695853
6.947491108,-5.625155773
37.43042684,-6.089612077
-25.84755835,-7.685313021
-38.24406055,-8.147324891
-34.85954248,-8.030965821
-44.05061,-8.332892886
-29.97940499,-7.85086768
36.82418876,-6.03996304
27.0874095,-5.177949146
43.18707524,-6.523309019
-41.92470029,-8.266869536
-43.01085491,-8.300865604
47.73050364,-6.820792631
2.170172093,-6.040428352
28.76990747,-5.326327322
-19.02457092,-7.380188806
-38.14840925,-8.144124339
-1.457191481,-6.326066956
-8.472229155,-6.804831352
41.58410354,-6.409282427
-34.05423344,-8.002294591
-29.63920827,-7.837716853
-34.99104648,-8.03561051
45.76964438,-6.696841903
24.8681325,-5.001035002
-29.35480195,-7.826659263
16.57013087,-4.854637278
-28.04365393,-7.774918382
-5.06997706,-6.584009005
44.03744861,-6.581798499
8.193973277,-5.511718576
-35.22732445,-8.043929868
12.95308185,-5.09136784
-31.56972734,-7.911275283
-41.71074382,-8.260106318
-28.60722873,-7.797314057
2.643608165,-6.001137477
16.67042811,-4.850125929
-4.10007898,-6.517248329
-28.45413771,-7.791253909
-27.97243416,-7.772071223
39.00884974,-6.215298297
-19.84470892,-7.419234361
-24.99394033,-7.649435793
39.66166491,-6.265762574
-38.02722498,-8.140062334
16.51985257,-4.856950007
-17.25276385,-7.293368401
-17.39057245,-7.300246142
32.54881983,-5.669955744
5.021158919,-5.797232863
14.47776278,-4.976546598
34.51292219,-5.843943852
9.499894286,-5.392500158
-16.90134935,-7.275731882
-28.85914241,-7.807248379
12.56875453,-5.122726093
-23.69384969,-7.593605225
47.56490635,-6.81057121
-33.8643886,-7.995477812
29.45424696,-5.388327309
42.44330959,-6.471024641
-3.369228486,-6.465758353
11.35651061,-5.226103704
-8.951113943,-6.834341096
46.9224539,-6.770492336
15.31999344,-4.921603367
27.14099198,-5.182540334
-8.482515973,-6.805469144
-35.09292912,-8.039201877
-0.568122469,-6.258585824
34.86943886,-5.874845477
17.77859314,-4.809850264
-5.407177085,-6.606808917
-0.2922639,-6.237315738
-34.38718588,-8.014196442
19.78654238,-4.786091651
-29.53081995,-7.833509611
17.73746101,-4.811017363
-37.54916751,-8.123960219
9.547150898,-5.388200141
27.29182762,-5.19552343
7.958147004,-5.533248651
18.3934154,-4.795580023
-7.269706817,-6.729067755
-22.31944654,-7.532953387
47.80403852,-6.825317351
46.49172838,-6.743238356
22.80539729,-4.872718308
22.47773046,-4.856838053
14.49645852,-4.975252835
-41.41502784,-8.250722066
2.790422639,-5.9888611
35.15427427,-5.899366536
-29.00139631,-7.812837608
32.67395614,-5.681206615
-29.35904304,-7.826824582
-2.45043727,-6.399545724
-20.00713065,-7.426884357
-15.50301147,-7.204120156
42.79499372,-6.495879766
-46.98787542,-8.420767657
22.00361951,-4.836425632
-12.37842879,-7.03525471
8.802815761,-5.456088986
-17.00533157,-7.280965227
36.49268715,-6.012495382
35.49547851,-5.928538945
4.809927987,-5.815765659
-45.65863327,-8.381464527
3.358039382,-5.940994315
32.5267805,-5.667972241
6.627457065,-5.654075156
-28.07625229,-7.77622029
-17.66623407,-7.313939432
-43.49566922,-8.315861116
-12.61774216,-7.048646463
-24.14726303,-7.613242789
-23.939675,-7.60427445
-2.751474623,-6.421424074
-40.51668897,-8.221950061
-43.68545662,-8.321701754
31.64806826,-5.58846725
-43.15518207,-8.305341111
-20.23647703,-7.43764067
28.75707099,-5.325170392
-4.362760488,-6.535504427
41.01772989,-6.36778007
5.067109953,-5.793191383
-7.078246175,-6.716780192
-10.09464261,-6.90333841
-43.67033968,-8.321237142
21.61917198,-4.822222341
21.99236814,-4.835979472
24.11727044,-4.949250453
18.93731966,-4.788046665
-23.95842638,-7.605086107
-49.01299731,-8.479238084
-14.98986513,-7.177248531
39.61607554,-6.262267138
24.32360377,-4.962964576
-20.60137002,-7.454644644
-31.56573959,-7.911125964
-33.70437733,-7.989714935
-42.42099804,-8.282472887
-6.302125944,-6.66632008
-22.83802619,-7.556040263
-26.28946192,-7.703650737
-35.34506372,-8.048063105
-2.917526438,-6.433415047
22.85878511,-4.875437275
-10.86004814,-6.94840048
-34.39835092,-8.014594378
-35.84076401,-8.065375247
40.45155424,-6.325644202
-14.7582156,-7.16501062
-34.05384976,-8.002280836
37.18769549,-6.069824082
30.37124324,-5.471993029
23.41548904,-4.905875001
-0.78287778,-6.2750353
-9.815812045,-6.886702043
36.26010713,-5.993091201
-31.91636022,-7.924214225
42.55678444,-6.479070635
32.20362225,-5.638824375
18.65779575,-4.791312003
-3.083920162,-6.44537603
38.79390199,-6.198488176
48.23588972,-6.851715325
-46.76644984,-8.414272447
32.47727977,-5.663515154
15.93179305,-4.886447549
-5.17208086,-6.590934877
7.371950409,-5.58664768
29.79157627,-5.419058433
13.27580447,-5.065695349
28.97038531,-5.344428698
-44.04407128,-8.332693022
-11.05944457,-6.959996294
-7.976588186,-6.773895716
16.40721891,-4.862253569
13.44707049,-5.052339815
38.53032463,-6.17774338
11.15075121,-5.244177684
11.53487073,-5.210541794
37.71617052,-6.112750039
26.6863256,-5.143960773
25.00909831,-5.011302833
-38.4378107,-8.153792799
-29.59104742,-7.835848462
-38.37398075,-8.151664208
34.14597954,-5.811903327
-11.84261558,-7.004981396
-4.595421882,-6.551565011
-42.61125567,-8.288423362
-47.48350298,-8.435232241
46.11145199,-6.718915779
-34.16054657,-8.006102285
43.36424227,-6.535607038
-26.32348988,-7.705056249
-42.44460355,-8.283212103
17.25555161,-4.82661268
-41.56725358,-8.25555812
-43.7832408,-8.324704581
19.51689001,-4.785408619
-49.79410447,-8.501352978
-34.31427121,-8.011595805
-22.54496793,-7.543024019
-18.47709017,-7.353728334
21.40360024,-4.815217911
7.17865842,-5.604203209
1.519316192,-6.093693894
7.732995075,-5.553782521
-49.50572866,-8.493216143
-14.7765288,-7.165980549
4.473470961,-5.845127439
-40.7935947,-8.230861557
-22.76761271,-7.552920038
9.072801515,-5.431433221
-49.5372676,-8.494107622
-46.92492647,-8.418923224
-12.32928248,-7.032494706
-33.44846895,-7.980465098
-19.37751805,-7.397078214
-23.00255131,-7.563313186
-19.27903507,-7.392378741
8.40219302,-5.492696437
3.851853431,-5.898840607
29.06707258,-5.353178956
-12.72810619,-7.054795737
25.20092562,-5.025527538
15.25791208,-4.9254064
5.193907597,-5.782021341
35.09197901,-5.89401656
-7.475133936,-6.742182103
7.440062603,-5.580454431
26.82539523,-5.155666894
3.951446753,-5.890282811
48.42703223,-6.863305037
-39.44148305,-8.186978892
-19.89952115,-7.421819014
-12.01461899,-7.014743558
-2.728407175,-6.419753996
-27.74312794,-7.762878075
-17.92575165,-7.326752998
-27.31490917,-7.745602503
-47.82421996,-8.445117128
-48.4526615,-8.463225631
28.38498533,-5.29176074
-48.13529104,-8.454100578
40.27271596,-6.312198818
-30.33952639,-7.864699693
10.90347277,-5.266053854
2.287111036,-6.030765898
20.67303304,-4.79683138
-14.68037591,-7.160883249
25.88943766,-5.078760586
0.557570207,-6.170793394
26.57744028,-5.134857765
-13.74680563,-7.110777821
42.50175566,-6.475171918
40.10992153,-6.299902589
5.171487961,-5.783998267
2.102504723,-6.046006807
-32.09753822,-7.930945484
10.8923256,-5.267043696
22.79601716,-4.872244335
37.59415095,-6.102890304
-2.667818211,-6.415362332
25.22137809,-5.027060769
-31.89517023,-7.923425544
-47.8664245,-8.446338263
-37.07285717,-8.107791797
36.00522262,-5.971701472
29.67093158,-5.408058594
-31.24077787,-7.898922117
-32.87849947,-7.959715139
17.55684032,-4.816450604
-10.01054988,-6.898333588
43.55268825,-6.548622763
-2.376487685,-6.394143634
-9.776421225,-6.884342158
-30.99765394,-7.889745003
-16.29342035,-7.244883686
-5.901928104,-6.639886228
-36.20162461,-8.077888214
48.03388056,-6.839403994
-6.034993818,-6.648707192
30.3841881,-5.473175938
31.76650229,-5.59922563
-26.84721589,-7.726571836
14.12583644,-5.00147099
-24.21901687,-7.616333996
-37.58930683,-8.12531702
-9.294222512,-6.855258366
-43.23075146,-8.30768061
-39.02397271,-8.173238538
2.955622151,-5.974995774
-28.84980304,-7.806880911
-47.40325765,-8.432897227
49.41199529,-6.922128943
24.46408107,-4.972532522
48.22351135,-6.850962791
45.13819966,-6.655526939
-2.839223049,-6.427767391
48.75355988,-6.882971447
35.29211124,-5.911178082
-19.09230248,-7.383440121
45.17360913,-6.65786239
-38.63513187,-8.160359251
-38.27262165,-8.148279606
-49.93045854,-8.505189145
-19.68435661,-7.411655257
-13.08186887,-7.07439466
-37.96588773,-8.138003322
21.19122319,-4.80901051
45.75137578,-6.695656423
-17.77117943,-7.319130101
28.89837888,-5.337920341
17.14858916,-4.830544311
-39.038566,-8.173720346
22.39625481,-4.853110086
38.26020988,-6.156333596
-49.95068743,-8.505757651
-39.80564112,-8.198889443
-12.96159715,-7.067750523
41.4689193,-6.400894145
49.89887984,-6.950663316
-32.95061119,-7.962351803
-32.73826686,-7.954578194
-39.69295918,-8.195211258
10.61476983,-5.291782638
-8.81098475,-6.825744315
-24.42172421,-7.625042655
-29.83151542,-7.84516088
-31.23107558,-7.898556656
38.37724468,-6.165628687
13.14137915,-5.076311038
12.24264305,-5.149928894
15.82686844,-4.892166239
-32.29155293,-7.938129752
12.5848709,-5.12139527
37.64556537,-6.107048594
-32.17970214,-7.933990983
14.55738793,-4.971058455
38.41221184,-6.168400286
-24.94837638,-7.647503641
8.622115565,-5.472599904
-1.312691705,-6.315209954
33.90862871,-5.791056149
-44.8324447,-8.356651938
23.94725771,-4.938266023
5.451606688,-5.759240375
-7.052756172,-6.715139551
27.97225426,-5.255039715
-10.33326841,-6.917481727
-14.27709343,-7.139376426
15.94724464,-4.885616675
-10.58281156,-6.932180101
-32.15224603,-7.932973783
-44.57049695,-8.348722131
-25.2878759,-7.66185824
40.18133421,-6.305303254
48.24430933,-6.85222705
-1.589100973,-6.335940702
-35.52504271,-8.054365458
1.166657359,-6.122188931
49.35276177,-6.918633283
26.25689013,-5.108400423
46.60237725,-6.750269372
42.98805501,-6.509422765
-26.35094367,-7.706189539
-40.2477842,-8.21325916
-9.022567467,-6.838712608
-36.88273914,-8.101302912
25.45667285,-5.044920459
-15.18968611,-7.18775113
-5.021627522,-6.580722652
-30.06645184,-7.854219439
23.65179987,-4.919889258
-29.66325394,-7.83864908
26.81603685,-5.154876437
-25.87198562,-7.686330829
11.37334877,-5.224630245
-15.42281917,-7.199942164
22.26318014,-4.847215288
-38.27768849,-8.14844893
-31.92116151,-7.924392886
-30.61355385,-7.875164236
-13.94515557,-7.12151771
-9.560627549,-6.871371415
-27.42198914,-7.749935667
16.90570783,-4.840086975
45.72128462,-6.69370249
-6.833487071,-6.700980207
30.38142098,-5.472923077
29.81891962,-5.421552632
49.52410133,-6.928730415
-28.8195598,-7.805690519
-17.09811504,-7.285624447
26.23418468,-5.106546768
25.67594972,-5.061913503
46.12765868,-6.719957402
6.98923311,-5.621376072
10.85061176,-5.270750452
-13.49077799,-7.096838451
-15.64524351,-7.21151108
9.998795377,-5.347216521
2.562902119,-6.007867492
-1.503348123,-6.329525935
15.56502994,-4.907006533
-46.17480105,-8.39681593
-31.0077231,-7.890125878
42.8745278,-6.501467658
8.297970592,-5.502218822
-48.45895868,-8.463406278
-20.63247066,-7.456087764
-45.47398179,-8.375944856
29.47315297,-5.390047419
21.13659699,-4.807526775
3.636126801,-5.917313232
8.679465165,-5.467359364
-28.90526333,-7.809062118
-8.608499212,-6.813266263
1.58206635,-6.088596581
33.83348772,-5.784436904
15.99106386,-4.883276301
-1.882391831,-6.357767186
35.27647073,-5.909839624
-1.847187925,-6.35515657
-22.77041274,-7.553044202
23.11957085,-4.889230406
46.94692642,-6.772031508
-12.43774075,-7.038581138
-26.13998966,-7.697465788
-25.72952525,-7.680388068
-48.1060601,-8.453258086
48.26531795,-6.85350342
30.26195258,-5.46200651
6.348526495,-5.679186647
-11.11709765,-6.963338195
15.25284131,-4.925718863
49.3708159,-6.919699307
21.3765827,-4.814389748
-39.76330156,-8.197508153
-5.271113205,-6.597634054
19.2794788,-4.785812247
-16.70440863,-7.265785747
42.17488496,-6.451891857
13.24909879,-5.067795197
43.21854529,-6.525497863
-7.40798001,-6.737902923
-19.95103642,-7.424245394
38.9028705,-6.207022165
-48.26262031,-8.457766428
-35.1944877,-8.04277567
45.91623557,-6.70633347
21.44694475,-4.816569797
-19.35332792,-7.395924836
32.80961687,-5.693381577
30.78918633,-5.510180444
40.92550617,-6.360960994
14.28129743,-4.990329565
12.86855222,-5.098194908
-38.15289197,-8.144274443
41.89723619,-6.431952771
12.39810732,-5.136897125
-24.24150951,-7.617302075
45.13035646,-6.655009334
-45.37942401,-8.373112559
-47.90728583,-8.447519842
-41.19498727,-8.243711542
1.784285473,-6.072114473
37.86637821,-6.124844972
-9.782090586,-6.884681954
6.132332383,-5.698584112
9.815584592,-5.363814343
-42.49491438,-8.284786724
-10.85099995,-6.947872896
-14.50148726,-7.151368792
-25.52110074,-7.671663539
-39.19716888,-8.178949524
-38.7710799,-8.16487126
-23.27954539,-7.575502342
-23.36076244,-7.579063188
43.60812796,-6.552439174
-31.38230721,-7.904245944
0.743509545,-6.156037725
-35.24057863,-8.044395566
42.07000336,-6.444377732
42.94612675,-6.506487638
-36.32485859,-8.082144215
37.15692102,-6.067306583
-48.76448954,-8.472152003
22.20361066,-4.844655564
37.8585301,-6.124214194
-11.25532946,-6.971331109
-25.35695545,-7.664767216
-38.82764465,-8.166745711
34.67811388,-5.858290636
15.96590104,-4.88461736
27.96622029,-5.254505939
-14.14373135,-7.132218487
-31.58645896,-7.91190167
-48.98204427,-8.478356805
-41.40852148,-8.250515113
-17.05327954,-7.283374219
-19.91698457,-7.42264185
0.657116033,-6.162902669
-11.3394705,-6.976182735
43.72963856,-6.560783655
-34.04587724,-8.001995012
27.9709931,-5.254928143
-32.25377238,-7.936732689
30.52934928,-5.486440999
6.238381108,-5.689076658
-2.992523444,-6.438812864
-14.03883588,-7.126572294
-12.8225589,-7.060045212
-11.71274649,-6.997582769
-24.36932691,-7.622794982
47.2037907,-6.788126813
16.05645237,-4.879827961
0.528656027,-6.173081464
-30.19792693,-7.859271809
-39.56158326,-8.190914595
38.84133462,-6.202205959
-13.70400337,-7.108453479
-4.62863931,-6.55384969
-43.52063584,-8.3166304
35.07621299,-5.892661405
-22.05670196,-7.521160674
41.19196179,-6.380615985
-44.02298262,-8.33204829
11.59663249,-5.205177529
6.39432329,-5.675070064
16.82698166,-4.843360186
-16.45570308,-7.253160769
-46.22057235,-8.398171706
-21.42147807,-7.492379932
43.12490521,-6.518979348
29.98517271,-5.436725553
-16.8925264,-7.275287256
23.741951,-4.925397966
6.743988388,-5.643557595
-48.39363329,-8.461531515
-7.448544506,-6.740488687
-47.0621565,-8.422942
28.41766607,-5.294684617
48.08148384,-6.842310981
18.99441927,-4.787538507
27.9685378,-5.254710939
9.797851009,-5.365423035
-21.53905383,-7.497736168
24.62548171,-4.983747452
19.38742477,-4.785512061
-5.747685249,-6.629621622
-8.087169185,-6.780832747
-34.92286246,-8.033203559
4.029202496,-5.88358858
-30.36397336,-7.865635393
24.91826716,-5.00466832
21.56602475,-4.820430412
20.44970435,-4.792909858
23.62873531,-4.918494093
15.66871448,-4.901034309
39.10961469,-6.223145527
-0.892049009,-6.283360845
-15.82227922,-7.220676212
46.27087376,-6.729142454
-37.5055679,-8.122485446
-29.13877391,-7.818221211
-34.50298289,-8.018319907
30.76048656,-5.507558962
-43.26334258,-8.308688757
-0.939682229,-6.286985707
9.84181755,-5.361435293
-13.49798268,-7.097231894
18.85589111,-4.788864769
35.69071453,-5.945130611
40.06384683,-6.29641257
45.14955431,-6.656276084
40.0046824,-6.291924632
-49.34630734,-8.488704008
-45.80677968,-8.385882297
37.08921773,-6.061761256
-5.559941832,-6.617069613
-5.745946749,-6.629505684
-16.94013791,-7.277685538
43.96731062,-6.577025527
21.28412623,-4.811640357
43.89070213,-6.571801798
3.095594035,-5.963205328
-47.81970182,-8.444986358
32.03910812,-5.62394253
-21.25039422,-7.484562237
36.73796661,-6.032840371
36.02108122,-5.973036093
5.063236852,-5.793532164
-4.276150177,-6.52949959
35.00244335,-5.886314426
-15.22216479,-7.18945353
-26.15390017,-7.698042147
-44.90621917,-8.358879775
-36.50415018,-8.088320707
7.813337586,-5.54645818
40.43694338,-6.324548188
27.11663719,-5.180452114
20.41431137,-4.792362903
-7.758894255,-6.760179804
45.78565545,-6.697880411
25.55892441,-5.052803998
-13.39965212,-7.091856177
5.061414218,-5.793692522
-27.85705557,-7.767450564
-24.40552069,-7.62434783
23.52534391,-4.912312133
-18.44547777,-7.352190609
-7.759469476,-6.76021615
24.8441971,-4.999307663
-14.69109665,-7.161452159
-5.354147236,-6.603237118
-46.60649279,-8.409567532
22.80144508,-4.872518468
12.13758576,-5.15879747
-37.42053007,-8.119605994
-28.45440769,-7.791264611
-19.16227307,-7.38679382
-46.90480906,-8.418333426
-29.85449077,-7.846048475
-43.25702104,-8.30849325
-49.98477504,-8.506715282
13.642945,-5.037310287
30.27539414,-5.463234673
-10.56619343,-6.931204179
-23.72641498,-7.595021678
-21.61716442,-7.501287192
21.36443228,-4.814020942
-30.58553115,-7.874096497
8.008043891,-5.52869491
-25.2527543,-7.660377723
43.59067976,-6.551238681
6.455682738,-5.669550568
37.96090911,-6.132432643
49.26761384,-6.913599005
44.62529154,-6.621445964
-2.162371635,-6.378440351
-37.50057597,-8.122316526
-43.58440144,-8.318593877
-11.33351195,-6.975839499
5.824569128,-5.726089837
42.24292248,-6.456754778
43.43084614,-6.540214944
32.48119382,-5.663867683
-31.64178749,-7.913971694
-10.68919066,-6.938417581
41.2782147,-6.386947727
3.417029239,-5.935983413
-4.853840122,-6.569284387
-21.44034665,-7.4932404
12.27740974,-5.14700488
-31.82275136,-7.920727907
42.71459284,-6.490218583
21.39736259,-4.81502572
33.23677698,-5.731556649
-0.351739771,-6.241914992
46.32168854,-6.732393021
34.33142001,-5.82812475
-38.61024436,-8.15953219
43.61792706,-6.553113133
18.83643445,-4.78907648
-19.28882087,-7.392846161
36.06545525,-5.976767846
44.84584945,-6.636159242
18.18412285,-4.799762257
